2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,2,2,2,5,5,1,5,5,5,5,5,5,5,5,5,5,12,5,15,15,15,15,15,15,15,3,15,15,15,15,15,15,33,15,33,15,15,15,40,40,40,40,40,40,40,40,24,40,40,40,40,40,11,11,11,11,11,11,11,61,61,61,61,61,61,61,61,61,61,61,41,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,3,18,18,13,19,13,13,13,13,13,13,13,27,28,28,32,24,21,28,30,30,30,30,30,30,30,30,3,30,30,30,30,30,30,30,30,30,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1,1,1,1,1,1,1,4,9,9,9,9,9,1,9,9,9,9,9,5,5,5,5,5,5,5,12,5,5,12,12,5,12,5,12,5,5,5,5,5,3,12,5,5,12,5,5,5,5,45,13,45,45,33,55,55,55,55,55,55,55,55,55,55,33,55,55,33,55,33,33,33,33,40,33,33,55,33,33,55,12,81,74,1,55,70,33,39,62,65,33,41,20,33,33,33,89,33,33
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,16,16,16,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,16,16,16,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,16,16,16,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,16,16,16,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,16,16,16,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,43,43,43,43,24,43,43,43,43,43,43,8,16,8,8,37,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,58,8,34,74,8,8,8,8,8,8,8,8,8,8,8,84,8,8,8,8,8,8,8,84,8,8
0,0,0,4,4,4,0,0,0,0,0,12,1,4,0,0,3,18,18,13,13,13,13,13,13,13,13,13,27,28,27,32,24,21,28,21,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,22,72,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,75,98,98
1,1,1,1,1,1,2,4,9,9,9,12,1,1,9,9,9,18,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,45,45,45,45,45,45,45,45,45,33,15,41,33,33,33,33,7,33,7,33,33,33,7,7,7,7,7,68,7,7,7,74,60,7,7,7,23,62,7,11,7,86,86,86,86,86,86,86,86,86,86,86,86,86,86
1,1,1,1,1,1,2,4,9,9,9,12,1,1,9,9,9,18,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,45,45,45,45,45,45,45,45,45,33,15,41,33,33,33,33,7,33,7,33,33,33,7,7,7,7,7,68,7,7,7,74,60,7,7,7,23,62,7,11,7,86,86,86,86,86,86,86,86,86,86,86,86,86,86
1,1,1,1,1,1,2,4,9,9,9,12,1,1,9,9,9,18,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,45,45,45,45,45,45,45,45,45,33,15,41,33,33,33,33,7,33,7,33,33,33,7,7,7,7,7,68,7,7,7,74,60,7,7,7,23,62,7,11,7,86,86,86,86,86,86,86,86,86,86,86,86,86,86
1,1,1,1,1,1,2,4,9,9,9,12,1,1,9,9,9,18,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,45,45,45,45,45,45,45,45,45,33,15,41,33,33,33,33,7,33,7,33,33,33,7,7,7,7,7,68,7,7,7,74,60,7,7,7,23,62,7,11,7,86,86,86,86,86,86,86,86,86,86,86,86,86,86
1,1,1,1,1,1,1,4,1,9,9,9,9,1,9,9,9,12,9,5,5,5,5,5,5,5,5,5,5,19,5,5,5,33,5,33,5,5,5,5,3,5,5,5,12,5,5,5,5,5,13,5,5,11,55,11,11,11,11,11,55,61,61,61,61,61,61,61,61,61,61,61,61,55,61,61,55,61,36,61,61,61,61,78,55,55,61,61,20,55,61,61,61,61,61,75,61,36,61
1,2,2,2,5,5,1,5,5,5,5,5,5,5,5,5,5,12,5,15,15,15,15,15,15,15,3,15,15,15,15,15,15,33,15,33,15,15,15,32,40,40,24,13,13,12,12,24,12,50,50,50,50,11,11,11,11,11,11,11,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
1,1,1,1,1,1,2,2,9,9,9,9,9,9,10,12,9,9,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,13,13,13,47,47,13,13,13,47,13,13,52,13,11,39,13,13,13,13,13,35,34,13,13,13,13,13,17,35,13,13,13,13,13,13,13,81,13,90,13,13,13,13,13
1,1,1,1,1,1,2,4,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,30,5,5,5,5,5,5,37,37,37,5,37,37,37,37,37,37,37,37,37,37,37,37,37,6,33,33,55,55,55,55,33,39,12,55,6,12,33,33,0,33,33,33,33,33,33,33,73,33,37,55,6,48,6,6,34,33,33,6,6,6,33,60,33,33,62,77,33,78,75
1,1,1,1,1,1,2,4,9,9,9,12,1,1,9,9,9,18,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,45,45,45,45,45,45,45,45,45,33,15,41,33,33,59,59,59,59,59,33,33,59,7,7,59,7,59,68,7,7,59,74,60,7,59,59,23,62,7,11,7,86,86,86,86,86,86,86,86,86,86,86,86,86,86
1,1,1,1,1,1,2,2,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,0,18,18,13,13,13,13,13,13,13,27,27,28,28,28,28,28,28,28,21,30,30,30,30,30,30,30,30,30,30,30,30,24,28,30,28,28,40,41,7,22,22,22,22,7,22,7,22,36,22,7,22,22,34,7,12,22,22,22,7,7,22,26,32,7,7,22,7,22,7,7,7,7,7,7,7,7,7,7,7,7,98,98
0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,0,18,18,13,13,13,13,13,13,13,27,27,28,28,28,28,28,28,28,21,30,30,30,30,30,30,30,30,30,30,30,30,24,28,28,28,28,40,41,7,22,22,22,22,7,22,7,22,36,22,22,22,22,22,7,12,22,22,22,7,7,22,26,32,7,7,22,7,22,7,7,7,7,7,7,7,7,7,7,7,7,98,98
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,18,13,13,13,13,13,13,13,27,28,28,28,28,28,28,28,28,21,30,30,30,30,28,30,30,30,30,30,30,30,24,28,28,28,28,40,41,7,22,22,22,22,22,22,22,22,36,22,22,22,22,22,22,12,22,22,22,22,77,22,26,77,7,22,22,22,22,7,7,7,7,7,7,7,7,7,7,7,7,98,98
0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,0,18,18,0,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,22,66,20,66,66,66,12,0,0,0,0,0,39,26,32,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,0,18,18,13,13,13,13,13,13,13,27,28,28,28,28,28,28,28,28,21,30,30,28,30,28,30,28,30,28,30,30,30,24,28,28,28,28,40,41,7,22,22,22,22,7,22,7,22,36,22,22,22,22,22,22,12,22,22,22,7,7,22,26,32,7,7,22,7,22,7,7,7,7,7,7,7,7,7,7,7,7,98,98
0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,0,18,18,13,13,13,13,13,13,13,27,27,27,28,28,28,28,28,28,21,30,30,30,30,30,30,30,30,30,30,30,30,24,28,30,28,28,40,41,7,22,22,22,22,7,22,7,22,36,22,7,22,22,7,7,12,22,22,22,7,7,22,22,32,7,7,22,7,22,7,7,7,7,7,7,7,7,7,7,7,20,98,98
1,1,3,3,3,3,7,7,7,7,7,7,13,13,3,13,13,13,13,6,6,6,6,6,6,6,6,6,6,3,6,6,6,6,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,17,17,17,17,17,17,17,44,17,63,63,63,1,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
1,1,1,1,1,1,2,4,9,9,9,9,4,9,1,3,12,9,9,5,5,5,5,5,5,5,5,24,5,5,3,5,5,5,5,5,5,5,5,20,33,5,32,5,32,5,5,5,33,35,51,14,26,5,55,5,53,55,32,37,55,15,55,55,55,60,5,1,55,55,55,37,5,55,17,12,58,60,39,5,5,35,5,55,65,52,5,65,72,55,60,20,62,88,53,51,34,34,55
1,1,1,1,1,1,2,4,9,9,9,10,10,9,1,3,12,9,9,5,5,5,5,5,5,5,19,24,5,5,24,30,13,5,13,5,5,5,5,20,33,32,32,24,32,16,5,5,17,35,51,13,26,20,5,5,53,5,1,5,5,5,5,5,5,60,24,1,5,5,5,37,5,5,5,5,58,5,39,5,5,5,5,5,5,52,41,65,72,5,60,5,5,88,53,51,5,5,5
0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,10,16,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,8,8,8,8,76,8,8,39,8,8,8,8,8,8,8,8,8,8,8,8,8,48,8,8
0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,16,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,8,8,8,8,8,8,8,8,8,8,8,8,8,48,8,8
0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,43,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,8,8,8,8,8,8,8,8,8,8,8,8,8,48,8,8
0,0,0,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,16,16,16,16,16,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,16,8,8,8,8,8,8,8,8,8,8,8,16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,39,8,8,8,8,8,8,8,8,8,8,8,8,8,48,8,8
1,1,1,1,1,1,2,2,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,31,31,31,31,43,43,43,43,43,55,43,43,43,43,55,43,55,43,43,43,51,43,43,43,43,43,43,55,43,55,43,43,43,43,26,43,55,43,43,43,43,43,43,43,43,43,43,43,43,99
1,1,1,1,1,1,2,4,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,19,5,5,5,5,5,31,21,5,5,31,5,31,31,31,5,5,31,31,31,31,31,31,31,16,31,31,31,5,43,43,43,43,43,43,43,43,43,12,43,43,43,43,43,62,51,43,43,43,43,43,43,43,43,37,6,6,6,6,6,34,6,6,6,6,6,6,6,6,6,6,6,6,6,99
1,1,1,1,1,1,2,2,9,9,9,9,9,9,10,12,9,9,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,13,13,13,13,13,48,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,26,13,85,39,58,13,13,13,13,13,13,13,73,13
1,1,1,1,1,1,2,4,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,31,5,5,5,31,5,31,13,5,5,5,5,26,5,31,31,5,5,5,5,5,5,5,6,6,6,6,6,6,6,52,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,80,80,80,80,80,80,80,80,80,89,80,80,80,80,80,80,11,80,34,99
1,1,1,1,1,1,2,2,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,31,31,31,31,31,31,31,31,31,5,5,31,31,31,31,31,31,31,5,31,31,31,5,43,43,43,43,43,43,43,52,43,43,43,43,43,43,43,43,51,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,89,43,43,43,43,43,43,11,43,34,99
0,0,0,4,4,4,0,0,0,0,0,12,1,4,0,0,0,18,18,13,13,13,13,13,13,13,27,27,27,28,27,27,27,27,28,21,30,30,27,30,27,30,27,27,27,30,30,30,27,28,30,28,28,40,41,7,22,22,22,22,22,22,22,22,22,22,22,22,22,26,22,23,22,22,22,72,7,22,22,22,22,32,22,22,22,7,7,7,7,7,7,7,7,7,7,7,7,98,98
